ds,Crop,State,yhat,yhat_lower,yhat_upper
2000-01-01,Mesta,Chhattisgarh,2837.145067038329,2379.6103910094694,3290.738847899102
2001-01-01,Mesta,Chhattisgarh,2708.7739773569556,2232.2720459761117,3158.0278608913018
2002-01-01,Mesta,Chhattisgarh,2675.914456615322,2209.692628303354,3112.4473646449915
2003-01-01,Mesta,Chhattisgarh,2637.457510270144,2164.53400251875,3088.580859226008
2004-01-01,Mesta,Chhattisgarh,2593.3769674353175,2123.507438975298,3044.7368842906017
2005-01-01,Mesta,Chhattisgarh,2465.0058777570284,1982.1325482139491,2946.6211402558947
2006-01-01,Mesta,Chhattisgarh,2432.1463570204796,2001.2440425239124,2837.5227650400793
2007-01-01,Mesta,Chhattisgarh,2393.6894106863892,1942.0967588797264,2856.797904839441
2008-01-01,Mesta,Chhattisgarh,2349.6088678471024,1884.9319681822699,2827.689539050686
2009-01-01,Mesta,Chhattisgarh,2221.233997652559,1785.0402288632959,2686.603961254653
2010-01-01,Mesta,Chhattisgarh,2188.3707067270857,1742.0380103197615,2622.669649187347
2011-01-01,Mesta,Chhattisgarh,2149.909990195777,1687.1615961640196,2579.3731192979617
2012-01-01,Mesta,Chhattisgarh,2105.825677096071,1662.2255194484885,2567.9237372041825
2013-01-01,Mesta,Chhattisgarh,1977.4508068014352,1522.69430373895,2441.190257708102
2014-01-01,Mesta,Chhattisgarh,1944.5875157886871,1495.0401917211177,2389.5135084537037
2015-01-01,Mesta,Chhattisgarh,1906.1267991648965,1487.7625850435152,2360.6856910142264
2016-01-01,Mesta,Chhattisgarh,1862.0424860176631,1421.5360302734655,2344.793029150423
2017-01-01,Mesta,Chhattisgarh,1733.6676156762576,1271.8971237725993,2163.1551867104117
2018-01-01,Mesta,Chhattisgarh,1700.8043246180548,1215.7265980394486,2135.4669828181677
2019-01-01,Mesta,Chhattisgarh,1662.3436079518901,1211.946251066244,2091.581827492768
2021-01-01,Mesta,Chhattisgarh,1489.8844244307347,1019.8359161268073,1932.6027057855918
2022-01-01,Mesta,Chhattisgarh,1457.0211333592101,981.5568223978303,1946.107368117042
2023-01-01,Mesta,Chhattisgarh,1418.5604166841056,947.1259341459407,1893.563497541918
2024-01-01,Mesta,Chhattisgarh,1374.4761035134661,933.3880265986578,1859.4682945740228
2025-01-01,Mesta,Chhattisgarh,1246.1012331627135,754.697398083013,1683.6640751252357
2025-12-31,Mesta,Chhattisgarh,1269.3759490643988,818.5449434561123,1715.0380060876662
2026-12-31,Mesta,Chhattisgarh,1208.3517647767,764.4079038548632,1632.2592854507848
2027-12-31,Mesta,Chhattisgarh,1141.6873006168253,657.1063531572715,1551.1474726013653
1999-01-01,Mesta,Karnataka,4783.687195084107,3614.32956577417,5937.872639335314
2000-01-01,Mesta,Karnataka,4631.866294691453,3376.6036429995515,5857.985346431634
2001-01-01,Mesta,Karnataka,4202.41985812395,3047.761462997261,5443.0168935504125
2002-01-01,Mesta,Karnataka,4043.23547720093,2802.6567876638996,5216.52888742446
2003-01-01,Mesta,Karnataka,3887.7757652949567,2677.748913267221,5112.007269179464
2004-01-01,Mesta,Karnataka,3735.954864795296,2601.882341640507,4904.191187911572
2005-01-01,Mesta,Karnataka,3306.5084281922273,2078.1949218706277,4596.9990756966135
2006-01-01,Mesta,Karnataka,3147.3240472193265,1885.0784246941093,4338.4544109365315
2007-01-01,Mesta,Karnataka,2991.8643354254846,1761.4946955247638,4178.18756786432
2008-01-01,Mesta,Karnataka,2840.0434350418705,1613.5856347103565,4044.920278873388
2009-01-01,Mesta,Karnataka,2410.596998419029,1184.5061851316452,3690.9582896361258
2010-01-01,Mesta,Karnataka,2251.412617560134,1115.34021107824,3571.9219531748795
2011-01-01,Mesta,Karnataka,2095.956702016208,894.2488352553918,3333.7879125450713
2012-01-01,Mesta,Karnataka,1944.139597950229,803.1633430897012,3295.4569855872633
2013-01-01,Mesta,Karnataka,1514.6969682599188,167.81842423821217,2755.4131254227286
2014-01-01,Mesta,Karnataka,1355.5163838409576,122.90963299847628,2539.5752780514176
2015-01-01,Mesta,Karnataka,1200.0604685772096,-63.1759450584821,2392.2682983577374
2016-01-01,Mesta,Karnataka,1048.2433647043554,-132.34383218747612,2311.8031329408504
2018-01-01,Mesta,Karnataka,459.62015077151045,-775.5128447595465,1731.667568523837
2021-01-01,Mesta,Karnataka,-277.09549782643626,-1552.7901111307658,947.7759641521176
2022-01-01,Mesta,Karnataka,-436.27608212992527,-1716.2394909003362,743.957409150115
2023-01-01,Mesta,Karnataka,-591.7319973234898,-1853.8234893770416,598.2074295255724
2024-01-01,Mesta,Karnataka,-743.549101119459,-1894.658881068254,475.2483764563782
2025-01-01,Mesta,Karnataka,-1172.9917307286578,-2385.587386535274,102.52302155258104
2025-12-31,Mesta,Karnataka,-1036.6507427362185,-2313.5775220446517,133.4022511535149
2026-12-31,Mesta,Karnataka,-1178.1469968483107,-2396.7712230104903,47.60743746648419
2027-12-31,Mesta,Karnataka,-1316.427547808611,-2541.4751490355575,-123.71534480911723
2003-01-01,Mesta,Madhya Pradesh,4028.2200511118267,1488.1151957046557,6835.437950312139
2006-01-01,Mesta,Madhya Pradesh,3148.3710325036673,634.5949278227134,5372.651290117916
2009-01-01,Mesta,Madhya Pradesh,2252.626219075761,-146.22690509206933,4961.731636894712
2010-01-01,Mesta,Madhya Pradesh,2323.6055181385036,-317.9036387507064,4968.227026945586
2011-01-01,Mesta,Madhya Pradesh,2378.689021115445,-152.76708796854427,5127.920547733769
2012-01-01,Mesta,Madhya Pradesh,2417.551534567973,-233.93670533752507,5001.337978651734
2013-01-01,Mesta,Madhya Pradesh,1427.8607059148158,-990.639018397029,4004.028872587566
2016-01-01,Mesta,Madhya Pradesh,1592.7860221544365,-1013.0669718595866,4344.188177792237
2017-01-01,Mesta,Madhya Pradesh,603.0951939601523,-2084.27620291748,3293.2626343417924
2018-01-01,Mesta,Madhya Pradesh,674.0744930951341,-2092.1545718756033,3095.9702418650286
2019-01-01,Mesta,Madhya Pradesh,729.1579967807015,-1823.1493491219642,3471.487231774757
2021-01-01,Mesta,Madhya Pradesh,-221.67031707336992,-2883.5919363366074,2486.9193285796605
2022-01-01,Mesta,Madhya Pradesh,-150.6910173038723,-2821.283800659921,2638.57330246078
2023-01-01,Mesta,Madhya Pradesh,-95.60751334084398,-2586.352269673144,2539.140190195424
2024-01-01,Mesta,Madhya Pradesh,-56.74499902946263,-2823.712532374656,2602.7393758809994
2025-01-01,Mesta,Madhya Pradesh,-1046.4358268874585,-3776.1775832563235,1539.5155916600647
2025-12-31,Mesta,Madhya Pradesh,-28.84905189527126,-2681.8695020125556,2636.378753434269
2026-12-31,Mesta,Madhya Pradesh,-40.330095578298824,-2629.92106999628,2568.8048348919383
2027-12-31,Mesta,Madhya Pradesh,-69.06035533818886,-2628.2111807872107,2529.8397369738623
1997-01-01,Mesta,Meghalaya,19426.666741483215,16684.444149396368,22444.95397634092
1998-01-01,Mesta,Meghalaya,19261.24593586631,16327.10270027141,22253.98075352453
1999-01-01,Mesta,Meghalaya,19317.6066454816,16232.795611121943,22251.95888945566
2000-01-01,Mesta,Meghalaya,19596.087124851387,16817.273206541497,22746.932355766876
2001-01-01,Mesta,Meghalaya,20735.387999397815,17795.376434239985,23474.515136086873
2002-01-01,Mesta,Meghalaya,20569.96719545095,17507.25491349271,23458.962651567177
2003-01-01,Mesta,Meghalaya,20626.327905505845,17694.27607252776,23929.83258858816
2004-01-01,Mesta,Meghalaya,20904.808385966586,17934.473394025263,23928.25951863904
2005-01-01,Mesta,Meghalaya,22044.187405808952,19124.290223883338,24882.452290062156
2006-01-01,Mesta,Meghalaya,21878.959057003653,18706.22587824839,24798.435630710163
2007-01-01,Mesta,Meghalaya,21935.709637092405,19256.09854517057,24739.839180917854
2008-01-01,Mesta,Meghalaya,22215.126490000097,19289.792311232548,25260.243168351448
2009-01-01,Mesta,Meghalaya,23355.40487176081,20308.07637296487,26246.99264800572
2010-01-01,Mesta,Meghalaya,23191.24243879963,20126.264639588866,26309.32268283765
2011-01-01,Mesta,Meghalaya,23249.454835839875,20207.819282338452,26210.404358330314
2012-01-01,Mesta,Meghalaya,23529.941614274292,20569.908778528163,26341.809084481643
2013-01-01,Mesta,Meghalaya,24671.289563017308,21705.821298375922,27453.749554483187
2014-01-01,Mesta,Meghalaya,24507.910243359715,21822.03393806133,27467.571622758394
2015-01-01,Mesta,Meghalaya,24566.312439299425,21338.968377788235,27840.895956242995
2016-01-01,Mesta,Meghalaya,24846.834404494086,21641.94261204828,27723.65868076233
2017-01-01,Mesta,Meghalaya,25988.182360637074,22960.148784892674,29077.502567736035
2018-01-01,Mesta,Meghalaya,25824.803045970766,22794.38960767154,28805.43490021644
2019-01-01,Mesta,Meghalaya,25883.20524390524,23012.793171287725,28871.166002969305
2021-01-01,Mesta,Meghalaya,27305.075167375213,24403.47373056684,30249.79198332892
2022-01-01,Mesta,Meghalaya,27141.695851675566,24198.426235873554,30171.774627246417
2023-01-01,Mesta,Meghalaya,27200.09804961199,24447.485709467048,30304.44480266874
2024-01-01,Mesta,Meghalaya,27480.620016644694,24536.41545889195,30247.912335506604
2025-01-01,Mesta,Meghalaya,28621.96797308683,25773.76838643058,31637.82308325189
2025-12-31,Mesta,Meghalaya,28707.402366148723,25989.0445199376,31743.988925743048
2026-12-31,Mesta,Meghalaya,29652.366530657244,26570.563766641193,32527.5939327468
2027-12-31,Mesta,Meghalaya,30816.860374482443,27947.98004046858,33878.9373102335
2009-01-01,Mesta,Nagaland,2261.373228376095,1897.0185147525794,2651.0312337226114
2010-01-01,Mesta,Nagaland,2302.017093325602,1900.6150096465344,2700.851578800532
2011-01-01,Mesta,Nagaland,2315.7712275214353,1911.6415685528011,2706.220401181671
2012-01-01,Mesta,Nagaland,2302.612547709877,1900.1687084053262,2672.919221317431
2013-01-01,Mesta,Nagaland,2241.6081596595886,1840.3669278420807,2630.6703319652315
2014-01-01,Mesta,Nagaland,2282.2520246300974,1906.4249536967413,2677.5795428044735
2015-01-01,Mesta,Nagaland,2296.0061588009503,1952.823508179406,2662.9318858551214
2016-01-01,Mesta,Nagaland,2282.8474790567498,1899.7069757443303,2681.3118656514234
2017-01-01,Mesta,Nagaland,2221.843091052626,1836.9963205320182,2586.651071631507
2018-01-01,Mesta,Nagaland,2262.4869560639036,1866.2505649535515,2641.1030691745577
2019-01-01,Mesta,Nagaland,2276.2410903433183,1890.806160322305,2669.240261165593
2021-01-01,Mesta,Nagaland,2202.0780227648725,1819.2382294546153,2578.9525073348873
2022-01-01,Mesta,Nagaland,2242.72188787075,1875.548558603291,2624.4629913094973
2023-01-01,Mesta,Nagaland,2256.476022197902,1842.6942817543452,2629.7249712644584
2024-01-01,Mesta,Nagaland,2243.3173425491605,1851.6451647515946,2620.4493270477715
2025-01-01,Mesta,Nagaland,2182.3129546401096,1772.8652946922214,2587.140925859948
2025-12-31,Mesta,Nagaland,2136.399912231178,1747.985913418809,2521.654252355175
2026-12-31,Mesta,Nagaland,2042.82549107102,1665.9236078748133,2452.758676364834
2027-12-31,Mesta,Nagaland,1922.7065967490464,1543.9096916868673,2287.48067585396
1999-01-01,Mesta,Odisha,116545.89178287139,104276.2861053124,129699.8786989308
2000-01-01,Mesta,Odisha,111475.56595140629,99482.88206068095,124547.50024945223
2019-01-01,Mesta,Odisha,38270.5887833429,25027.15820053473,50796.21625751441
2021-01-01,Mesta,Odisha,32896.04154138133,21342.29833268067,45209.146223415315
2022-01-01,Mesta,Odisha,27732.955119381484,15755.901442745071,40567.01092049321
2023-01-01,Mesta,Odisha,22615.52819627439,10484.684228660648,34623.6929784978
2024-01-01,Mesta,Odisha,17545.202370991334,5883.09178031655,29869.7809207122
2025-01-01,Mesta,Odisha,17240.980964261893,5220.691562206005,30242.651249581064
2025-12-31,Mesta,Odisha,7550.992792492296,-4153.649328063986,19718.085011169118
2026-12-31,Mesta,Odisha,2629.359376295266,-9674.556174548597,14913.218150920717
2027-12-31,Mesta,Odisha,-2240.675211497786,-14469.45798462744,9227.595437771342
1998-01-01,Mesta,Rajasthan,-22.92924246000021,-157.05581550268766,113.70326546910523
1999-01-01,Mesta,Rajasthan,40.76434119070305,-80.47842123575677,165.0990883214278
2000-01-01,Mesta,Rajasthan,106.04324504606309,-24.285425432274348,243.7770867181725
2001-01-01,Mesta,Rajasthan,48.99760019446154,-78.00498321395048,172.44298484111803
2012-01-01,Mesta,Rajasthan,508.0391324358525,374.7868913414498,641.4302508479151
2021-01-01,Mesta,Rajasthan,718.989214846321,576.5452021587449,853.8664449304182
2022-01-01,Mesta,Rajasthan,781.060831446575,648.0814226671257,914.0141310232119
2023-01-01,Mesta,Rajasthan,844.7542451079817,717.2920362311464,980.2988184219879
2024-01-01,Mesta,Rajasthan,910.0329789947315,774.2204532378702,1037.4168749415537
2025-01-01,Mesta,Rajasthan,852.9871637068502,723.0749611816548,986.330333128852
2025-12-31,Mesta,Rajasthan,1045.186698983461,921.3658117635615,1168.797953660063
2026-12-31,Mesta,Rajasthan,1114.9751061668262,984.7306566838718,1252.523001782832
2027-12-31,Mesta,Rajasthan,1186.1758036186554,1049.1701359814815,1301.6601486260524
1998-01-01,Mesta,Tamil Nadu,1039.630084700008,568.2909277170563,1479.0103597864252
1999-01-01,Mesta,Tamil Nadu,891.6502463918428,424.7118164178974,1346.6526204798483
2000-01-01,Mesta,Tamil Nadu,741.5306487281275,211.8395791834447,1183.8648110906847
2021-01-01,Mesta,Tamil Nadu,797.673030918294,272.94566913538216,1264.8345005340186
2022-01-01,Mesta,Tamil Nadu,651.9943293787421,207.03275554742265,1154.4185448491878
2023-01-01,Mesta,Tamil Nadu,504.0144910597652,23.18109243693466,941.2182573281657
2024-01-01,Mesta,Tamil Nadu,353.8948932593622,-113.04271832312605,828.9167631110481
2025-01-01,Mesta,Tamil Nadu,733.067071597844,285.92917828555096,1184.170538544602
2025-12-31,Mesta,Tamil Nadu,47.898704730743134,-438.916979998253,534.2844326808586
2026-12-31,Mesta,Tamil Nadu,-107.63907837287934,-606.0275021528805,375.53724372632354
2027-12-31,Mesta,Tamil Nadu,-264.639499491292,-746.2699472322736,189.76469799991807
2013-01-01,Mesta,Telangana,1106.0807164818334,1026.9225879534972,1185.404316826942
2014-01-01,Mesta,Telangana,1144.274367504765,1069.9207504934097,1220.2178036564987
2021-01-01,Mesta,Telangana,1234.7473520548688,1153.8092835865234,1306.3455771079684
2022-01-01,Mesta,Telangana,1272.9416948146509,1196.4237887207285,1346.8293764409084
2023-01-01,Mesta,Telangana,1300.1560865857007,1225.0299894220414,1368.8748709896515
2024-01-01,Mesta,Telangana,1316.3800470189292,1239.6658049167117,1388.978151172736
2025-01-01,Mesta,Telangana,1299.0836680019856,1221.7565493827033,1374.2855058476043
2025-12-31,Mesta,Telangana,1315.9035454165883,1242.781723508465,1389.2987449626532
2026-12-31,Mesta,Telangana,1299.2744370345756,1215.649902355286,1377.4643131750938
2027-12-31,Mesta,Telangana,1271.79676586708,1192.0366126657202,1345.7532364256879
1998-01-01,Mesta,Tripura,10819.865850000022,9245.67163968896,12602.972779234706
2004-01-01,Mesta,Tripura,8386.008471606987,6604.89928202631,10032.99354763862
2005-01-01,Mesta,Tripura,8898.558764738156,7062.8086516880685,10529.107669745592
2006-01-01,Mesta,Tripura,8362.622217978318,6644.132835031204,10053.838341537194
2007-01-01,Mesta,Tripura,7782.115676908667,6085.289843177233,9566.739469105714
2008-01-01,Mesta,Tripura,7157.386662240468,5421.525147198871,8953.393786054383
2009-01-01,Mesta,Tripura,7669.936959520033,5879.448461925296,9244.958462592389
2010-01-01,Mesta,Tripura,7134.086475765858,5365.794476714228,9031.990940155223
2011-01-01,Mesta,Tripura,6553.7356168211545,4782.45808572568,8377.812861048542
2012-01-01,Mesta,Tripura,5929.18044859867,4171.640386962409,7641.794007479621
2013-01-01,Mesta,Tripura,6441.9050687248555,4771.407908814019,8188.738931258903
2014-01-01,Mesta,Tripura,5906.142372490709,4194.413149490075,7732.349036515868
2015-01-01,Mesta,Tripura,5325.809680903703,3597.685310334394,7132.515036874338
2016-01-01,Mesta,Tripura,4701.324109938461,2861.396715399303,6446.267511760282
2017-01-01,Mesta,Tripura,5214.1185172927935,3410.52101729908,6814.523397542592
2018-01-01,Mesta,Tripura,4678.425417578077,2863.654705591032,6333.359676763806
2019-01-01,Mesta,Tripura,4098.162323108123,2344.0310196102823,5780.128064597432
2021-01-01,Mesta,Tripura,3986.4711620256094,2272.7034976892314,5708.804117680896
2022-01-01,Mesta,Tripura,3450.778062449708,1718.939381304089,5399.569618145279
2023-01-01,Mesta,Tripura,2870.514967793557,1081.3601286155535,4719.979559040534
2024-01-01,Mesta,Tripura,2246.0293981451596,532.6650823422921,3964.842324028204
2025-01-01,Mesta,Tripura,2758.8238067128314,947.0842859990611,4497.487980855898
2025-12-31,Mesta,Tripura,866.1470394691078,-887.0249910772118,2524.3636876764217
2026-12-31,Mesta,Tripura,111.80939167559518,-1505.3609278746574,2037.234435094856
2027-12-31,Mesta,Tripura,-684.6340775119079,-2488.135123088839,922.1295891816692
1997-01-01,Mesta,West Bengal,64322.46796077264,37437.29237641515,92158.27540094937
1998-01-01,Mesta,West Bengal,65447.56286648003,36649.35332899795,93306.16951630257
1999-01-01,Mesta,West Bengal,67582.25972341093,40616.77169388105,94955.58261039843
2000-01-01,Mesta,West Bengal,70728.44601277534,43755.54804859162,99364.72428245618
2001-01-01,Mesta,West Bengal,79227.80413066455,48667.32890075854,106379.81363445833
2002-01-01,Mesta,West Bengal,80352.89905705811,52893.40748434853,107761.6788062265
2003-01-01,Mesta,West Bengal,82487.59592469668,54133.75546497544,110243.65362602814
2004-01-01,Mesta,West Bengal,85633.78225620759,56484.5142885041,112061.08454053353
2005-01-01,Mesta,West Bengal,94133.14042736404,66745.72423670795,123047.40806708434
2006-01-01,Mesta,West Bengal,95258.2354036861,67153.32470574058,125810.70681333095
2007-01-01,Mesta,West Bengal,97392.93232570167,69829.20770286563,124972.14266935759
2008-01-01,Mesta,West Bengal,100539.11868659816,73442.75986388933,127938.50473495015
2009-01-01,Mesta,West Bengal,109038.47706472692,80332.39597312413,136594.7412248961
2010-01-01,Mesta,West Bengal,110164.05051866738,83708.75573247498,139302.45119854217
2011-01-01,Mesta,West Bengal,112299.6639351622,84111.7730579825,136600.23869779368
2012-01-01,Mesta,West Bengal,115447.17680484612,87619.39100800575,143258.42061679158
2013-01-01,Mesta,West Bengal,123948.12316793835,96483.01396711981,151426.83039235976
2014-01-01,Mesta,West Bengal,125075.15726424231,96891.04654564509,153940.36669618732
2015-01-01,Mesta,West Bengal,127211.79358673816,97888.37379762903,154769.96571975038
2016-01-01,Mesta,West Bengal,130359.9193828965,102781.30122529149,157302.56753560485
2017-01-01,Mesta,West Bengal,138861.22234206958,112385.04149272306,168358.15465943504
2018-01-01,Mesta,West Bengal,139988.25677367428,113228.58973339741,170076.8726968645
2019-01-01,Mesta,West Bengal,142124.89312688354,113926.76295227068,170120.44105332173
2021-01-01,Mesta,West Bengal,153774.32187023645,126389.39642255177,182072.03858256232
2022-01-01,Mesta,West Bengal,154901.35628923227,127320.29267858846,184872.37302077262
